premise,hypothesis,label,neg_premises,neg_premise_lemma,premise_neg_count,premise_has_neg,neg_hypothesis,neg_hypothesis_lemma,hypothesis_neg_count,hypothesis_has_neg
Um homem está realizando uma parada de mão na praia,Uma parada de mão está sendo realizada por um homem na praia,1,[],[],0,False,[],[],0,False
O panda está comendo bambu,Um pouco de bambu está sendo comido por um urso panda,1,[],[],0,False,[],[],0,False
O cachorro está perseguindo uma bola na grama,Um cachorro está perseguindo uma bola na grama,1,[],[],0,False,[],[],0,False
Um homem está tocando a bateria,A bateria está sendo tocada pelo homem,1,[],[],0,False,[],[],0,False
"Um pequeno garoto, que parece assustado, está em uma parede de escalada",Um menino pequeno receoso está em uma parede de escalada,1,[],[],0,False,[],[],0,False
Um cavalo está pulando o obstáculo e tem um cavaleiro nas suas costas,Um cavalo e seu cavaleiro estão saltando sobre uma barreira,1,[],[],0,False,[],[],0,False
Um monte de meninos está brincando com uma bola em frente a uma porta grande feita de madeira,Um grupo de meninos está brincando com uma bola em frente a uma porta grande feita de madeira,1,[],[],0,False,[],[],0,False
Os jogadores de futebol de vermelho e branco estão pulando e se abraçando,Alguns jogadores de futebol de vermelho e branco estão pulando e se abraçando,1,[],[],0,False,[],[],0,False
Um homem com um chapéu duro está dançando,Um homem está usando um chapéu que é duro e está dançando,1,[],[],0,False,[],[],0,False
O homem está cantando e tocando o violão,Um homem está tocando o violão,1,[],[],0,False,[],[],0,False
Um cachorro está perseguindo outro e está segurando uma vara na sua boca,Um cachorro está perseguindo outro e está segurando um pedaço de madeira em sua boca,1,[],[],0,False,[],[],0,False
Um homem está cortando uma batata em pedaços,Um homem está fatiando uma batata em pedaços,1,[],[],0,False,[],[],0,False
O menino pequeno com cabelo castanho está pulando de uma cadeira marrom para o chão,Um menino pequeno com cabelo castanho está pulando da cadeira marrom para o chão,1,[],[],0,False,[],[],0,False
Uma pessoa está anotando algo com um lápis,A pessoa está escrevendo com um lápis,1,[],[],0,False,[],[],0,False
Um homem está picando rapidamente alguns cogumelos com uma faca,Um homem está picando velozmente alguns cogumelos com uma faca,1,[],[],0,False,[],[],0,False
Um homem está comendo uma pizza,Um homem está comendo alguma comida,1,[],[],0,False,[],[],0,False
O homem está tocando um violão,O violão está sendo tocado pelo homem,1,[],[],0,False,[],[],0,False
Um grupo de crianças está brincando em uma estrutura que é colorida,Um grupo de crianças está brincando em uma estrutura colorida,1,[],[],0,False,[],[],0,False
Um homem está misturando vegetais em uma panela,Uma pessoa está mexendo vegetais em uma panela,1,[],[],0,False,[],[],0,False
O papagaio está falando,Um papagaio está falando,1,[],[],0,False,[],[],0,False
Um cachorro está perseguindo uma bola na grama,Um cachorro está correndo atrás de uma bola na grama,1,[],[],0,False,[],[],0,False
Uma mulher está espremendo um limão,Um limão está sendo espremido por uma mulher,1,[],[],0,False,[],[],0,False
Dois meninos pequenos estão brincando do lado de fora com uma bola de futebol na grama verde,Duas crianças estão brincando com uma bola no parque,1,[],[],0,False,[],[],0,False
Uma mulher está pondo o bebê em uma lata de lixo,Um bebê está sendo colocado em uma lixeira por uma mulher,1,[],[],0,False,[],[],0,False
Um homem está cortando um cordão com uma espada,Um homem está cortando uma corda com uma espada,1,[],[],0,False,[],[],0,False
Um menino está batendo numa bola de beisebol,Uma criança está batendo em uma bola de beisebol,1,[],[],0,False,[],[],0,False
O cachorro preto está passeando na grama e correndo com sua língua para fora,Um cachorro preto está correndo na grama,1,[],[],0,False,[],[],0,False
Uma árvore está caindo sobre uma ponte feita sobre um rio que um cachorro está cruzando,Um cachorro está atravessando um rio em uma ponte feita de uma árvore caída,1,[],[],0,False,[],[],0,False
O alho está sendo cortado em cubos por uma mulher,A mulher está cortando alho em cubos,1,[],[],0,False,[],[],0,False
Uma mulher está abrindo um refrigerante e o bebendo,Um refrigerante está sendo aberto e tomado por uma mulher,1,[],[],0,False,[],[],0,False
Um bebê está brincando com uma boneca,Um bebê está brincando com um brinquedo,1,[],[],0,False,[],[],0,False
Nadadores estão competindo em um lago,Alguns nadadores estão competindo em um lago,1,[],[],0,False,[],[],0,False
Um homem está tocando bateria,A bateria está sendo tocada pelo homem,1,[],[],0,False,[],[],0,False
Uma bola está sendo perseguida por um cachorro na grama,Um cachorro está perseguindo uma bola na grama,1,[],[],0,False,[],[],0,False
Dois cachorros estão olhando alguma coisa que está se movendo na água,Dois cachorros estão olhando algo que está se debatendo na água,1,[],[],0,False,[],[],0,False
Um pequeno gato está bebendo leite fresco,O leite está sendo bebido por um gato,1,[],[],0,False,[],[],0,False
Um cachorro está brincando com um brinquedo,O cachorro está se divertindo com um brinquedo,1,[],[],0,False,[],[],0,False
Uma mulher está pegando e segurando um bebê canguru em seus braços,A mulher está pegando e segurando um bebê canguru,1,[],[],0,False,[],[],0,False
Uma mulher está fatiando uma cebola,Uma cebola está sendo fatiada por uma mulher,1,[],[],0,False,[],[],0,False
A senhora está fatiando um tomate,Alguém está cortando um tomate,1,[],[],0,False,[],[],0,False
Uma criança está espirrando água em uma piscina para crianças e outros meninos estão brincando ao fundo,Uma criança está espirrando água em uma piscina para crianças e outros garotos estão brincando ao fundo,1,[],[],0,False,[],[],0,False
Um leão está andando lentamente,Um leão está lentamente se movendo,1,[],[],0,False,[],[],0,False
Uma criança de uniforme de esportes verde e branco está correndo sobre a grama,Uma criança de uniforme verde e branco para esportes está correndo sobre a grama,1,[],[],0,False,[],[],0,False
Alguém está mexendo macarrão na água,Alguém está mexendo a comida na água,1,[],[],0,False,[],[],0,False
Uma mulher está cozinhando peixe,Peixe está sendo cozido por uma mulher,1,[],[],0,False,[],[],0,False
"Alguns enroladinhos estão sendo comidos por duas crianças pequenas que estão em um carrinho, que é muito pequenino",Duas crianças jovens estão comendo enroladinhos,1,[],[],0,False,[],[],0,False
Uma senhora está cortando um pouco de carne precisamente,Uma senhora está cortando carne em pedaços,1,[],[],0,False,[],[],0,False
Os vegetais estão sendo colocados dentro de uma panela por um homem,Um homem está colocando vegetais em uma panela,1,[],[],0,False,[],[],0,False
Um jovem menino está pulando no ar com seus joelhos dobrados e braços abertos,"Um menino, que é jovem, está pulando no ar com os joelhos dobrados e os braços abertos",1,[],[],0,False,[],[],0,False
Um cachorro com pelagem preta está parado no raso,Um cachorro preto está parado no raso,1,[],[],0,False,[],[],0,False
Uma mulher está pegando e segurando um bebê canguru em seus braços,"Uma mulher está pegando e segurando um canguru, que é um bebê, nos braços",1,[],[],0,False,[],[],0,False
Um homem está tocando uma flauta grande,Uma grande flauta está sendo tocada por um homem,1,[],[],0,False,[],[],0,False
Um homem está cortando pedaços de manteiga em uma tigela de mistura,Um homem está adicionando pedaços de manteiga a uma tigela de misturas,1,[],[],0,False,[],[],0,False
Um homem está tocando uma flauta de bambu,Uma flauta é tocada pelo homem,1,[],[],0,False,[],[],0,False
Um homem está perigosamente jogando facas em uma árvore,Um homem está perigosamente jogando facas na árvore,1,[],[],0,False,[],[],0,False
Um homem de chapéu branco está tocando violão no palco,O homem de chapéu branco está tocando violão no palco,1,[],[],0,False,[],[],0,False
Uma pessoa está dobrando um pedaço de papel,Alguém está dobrando um pedaço de papel,1,[],[],0,False,[],[],0,False
Uma criança está espirrando água no oceano,Uma criança está espirrando água,1,[],[],0,False,[],[],0,False
O violão está sendo tocado por um homem,Um homem está tocando o violão,1,[],[],0,False,[],[],0,False
Um homem e uma criança estão andando de caiaque pelas águas calmas,O homem e a criança estão andando de caiaque pelas águas calmas,1,[],[],0,False,[],[],0,False
Dois cachorros estão pulando pela grama nevada e pelas rochas,Dois cachorros estão pulando através da grama nevada e de rochas,1,[],[],0,False,[],[],0,False
Um trem de brinquedo está batendo em um carro de brinquedo,Um trem de brinquedo está atingindo um carro de brinquedo,1,[],[],0,False,[],[],0,False
Um grupo de meninos está brincando com uma bola em frente a uma porta grande feita de madeira,As crianças estão brincando em frente a uma porta grande,1,[],[],0,False,[],[],0,False
Um homem está usando uma marreta para quebrar um bloco de concreto que está em outro homem,O homem está usando uma marreta para quebrar um bloco de concreto que está sobre outra pessoa,1,[],[],0,False,[],[],0,False
Uma chita está perseguindo sem ar sua presa através de um campo,Uma chita está perseguindo suas presas através de um campo,1,['sem'],['sem'],1,True,[],[],0,False
Um cachorro preto escuro e um cachorro castanho claro estão brincando no quintal,Um cachorro escuro preto e um cachorro castanho claro estão brincando no quintal,1,[],[],0,False,[],[],0,False
Uma mulher está picando uma cebola roxa,Uma mulher está picando uma cebola,1,[],[],0,False,[],[],0,False
A criança pequenina está vadeando pela água e está sendo guiada por outra pessoa,A criança pequenina está andando pela água e está sendo guiada por outra pessoa,1,[],[],0,False,[],[],0,False
O homem e a mulher estão andando através do bosque,O homem e a mulher estão andando,1,[],[],0,False,[],[],0,False
Algum homem está correndo estrada abaixo,Um homem está correndo estrada abaixo,1,[],[],0,False,[],[],0,False
Um texugo está cavando a terra astutamente,"Um texugo, que é astuto, está cavando a terra",1,[],[],0,False,[],[],0,False
Um homem está atirando com uma espingarda,Um homem está disparando com uma espingarda,1,[],[],0,False,[],[],0,False
Um homem do Oriente Médio está parado encostado em um poste perto de outras pessoas,Um homem está encostado em um poste e está cercado,1,[],[],0,False,[],[],0,False
Um homem está fatiando tomates,Um homem está cortando tomates,1,[],[],0,False,[],[],0,False
Um homem está amarrando um sapato,Um sapato está sendo amarrado por um homem,1,[],[],0,False,[],[],0,False
Uma chita está perseguindo sem ar sua presa através de um campo,Uma chita está correndo rapidamente atrás de sua presa,1,['sem'],['sem'],1,True,[],[],0,False
Uma mulher está espremendo um limão,A mulher está espremendo suco de um limão,1,[],[],0,False,[],[],0,False
Dois gatos estão lutando entre si de brincadeira,Os gatos estão brincando um com o outro,1,[],[],0,False,[],[],0,False
Uma mulher está tocando um violão que é elétrico,Uma mulher está tocando um violão elétrico,1,[],[],0,False,[],[],0,False
Um cachorro está andando ao longo do monte de neve,Um cachorro está caminhando ao longo de um monte de neve,1,[],[],0,False,[],[],0,False
O homem está despejando óleo em alguns tomates,Uma pessoa derrama óleo em alguns tomates,1,[],[],0,False,[],[],0,False
Duas mulheres estão usando biquínis na praia de areia,Duas mulheres estão usando biquínis na praia que é arenosa,1,[],[],0,False,[],[],0,False
O homem está configurando a câmera e tirando fotos do pôr-do-sol na praia,O homem está configurando uma câmera e tira fotografias de um pôr do sol em uma praia,1,[],[],0,False,[],[],0,False
Os gatos estão brincando um com o outro,Alguns gatos estão brincando um com o outro,1,[],[],0,False,[],[],0,False
Um homem está fatiando um peixe,Um peixe está sendo fatiado por um homem,1,[],[],0,False,[],[],0,False
Um menino pequeno de camisa listrada está escorregando para fora de um tubo verde,Um menino pequenino de camisa listrada está escorregando para fora de um tubo verde,1,[],[],0,False,[],[],0,False
O motoqueiro laranja está pilotando a motocicleta em uma roda,O motociclista vestido de laranja está dirigindo a motocicleta sobre uma roda,1,[],[],0,False,[],[],0,False
Um homem está colocando um pouco de queijo em uma pizza,O homem está polvilhando queijo na pizza,1,[],[],0,False,[],[],0,False
Um homem está falando com uma mulher,Um homem e uma mulher estão falando,1,[],[],0,False,[],[],0,False
Tofu está sendo fatiado por uma mulher,Um pouco de tofu está sendo fatiado por uma mulher,1,[],[],0,False,[],[],0,False
O cachorro preto está passeando na grama e correndo com sua língua para fora,Um cachorro preto está correndo na grama e sua língua está saindo para fora da boca,1,[],[],0,False,[],[],0,False
Um menino está correndo na praia,Um menino está passando pela areia,1,[],[],0,False,[],[],0,False
Um filhote de gato está brincando com uma corda azul de brinquedo,Um filhote de gato está brincando com um brinquedo feito de corda azul,1,[],[],0,False,[],[],0,False
Uma mulher está sendo massageada por um homem,Um homem está massageando uma mulher,1,[],[],0,False,[],[],0,False
Uma bola de beisebol está sendo segurada na boca por um cachorro preto e branco,Um cachorro preto e branco está segurando uma bola de beisebol em sua boca,1,[],[],0,False,[],[],0,False
Um cachorro preto está correndo na grama,O cachorro preto está passeando na grama e correndo com sua língua para fora,1,[],[],0,False,[],[],0,False
Um filhote de cachorro fofo está repetidamente rolando de um lado para outro com suas costas no chão,Um cachorro está rolando de um lado para o outro,1,[],[],0,False,[],[],0,False
Um cavalo está pulando o obstáculo e tem um cavaleiro nas suas costas,Um obstáculo está sendo saltado por um cavalo que tem um cavaleiro em suas costas,1,[],[],0,False,[],[],0,False
O homem está fazendo uma parada de mão na costa molhada na beira da água na praia,Um homem está realizando uma parada de mão na praia,1,[],[],0,False,[],[],0,False
Quatro garotos estão fazendo ponte no parque,Quatro meninos estão fazendo ponte no parque,1,[],[],0,False,[],[],0,False
Um homem e duas mulheres em um quarto escuro estão sentados a uma mesa com velas,O grupo de pessoas está sentado em um quarto que está escuro,1,[],[],0,False,[],[],0,False
O homem está tocando o piano com seu nariz,O teclado está sendo tocado com o nariz por um homem,1,[],[],0,False,[],[],0,False
Um homem está fazendo exercícios no chão,O homem está fazendo exercícios no chão,1,[],[],0,False,[],[],0,False
Um cachorro branco está parado em cima de folhas caídas,"Um cachorro, que é branco, está em pé nas folhas caídas",1,[],[],0,False,[],[],0,False
Um avião a jato está voando,Um avião está voando,1,[],[],0,False,[],[],0,False
Uma mulher está dançando graciosamente num palco,Uma mulher está dançando em um palco,1,[],[],0,False,[],[],0,False
O violão está sendo tocado por um homem,O violão está sendo tocado pelo homem,1,[],[],0,False,[],[],0,False
Um homem está tocando um violão que é acústico,Um homem está tocando um violão acústico,1,[],[],0,False,[],[],0,False
Os homens estão colocando bagagens dentro do porta-malas de um carro,Os homens estão colocando as bagagens no porta-malas de um carro,1,[],[],0,False,[],[],0,False
Uma camisa rosa com escrita branca está sendo usada por uma menina que está deitada na grama,Uma menina está usando uma camisa rosa que tem escrita branca e está ficando deitada na grama,1,[],[],0,False,[],[],0,False
Um homem está cortando uma fatia de pão,Um homem está fatiando um pão,1,[],[],0,False,[],[],0,False
Um filhote de cachorro castanho está puxando um poste metálico que está preso no chão,Um cachorro castanho está roendo um poste metálico que está preso no chão,1,[],[],0,False,[],[],0,False
Uma mulher está colocando maquiagem em sua pálpebra,Uma mulher está aplicando cosméticos em sua pálpebra,1,[],[],0,False,[],[],0,False
Um skatista está realizando acrobacias na pista,Um homem está andando de skate em uma pista,1,[],[],0,False,[],[],0,False
Um homem está pegando um peixe,O homem está pegando um peixe,1,[],[],0,False,[],[],0,False
A jovem menina com camisa rosa está tranquilamente deitada na grama,A jovem e tranquila menina está deitada sobre a grama de camisa rosa,1,[],[],0,False,[],[],0,False
O homem está fatiando a batata,Uma batata está sendo fatiada pelo homem,1,[],[],0,False,[],[],0,False
A menina loira com a blusa rosa está sorrindo alegremente e usando óculos engraçados com um grande nariz acoplado,A menina loira com a blusa rosa está sorrindo e usando óculos engraçados com um grande nariz acoplado,1,[],[],0,False,[],[],0,False
Uma imagem está sendo desenhada por um homem,Um homem está desenhando uma imagem,1,[],[],0,False,[],[],0,False
Um homem está dirigindo um carro,Um carro está sendo dirigido por um homem,1,[],[],0,False,[],[],0,False
Um homem de bicicleta está pedalando na praia,Uma pessoa está andando de bicicleta na areia ao lado do oceano,1,[],[],0,False,[],[],0,False
Um cachorro está mordendo uma lata,Uma lata está sendo mordida por um cachorro,1,[],[],0,False,[],[],0,False
Um cachorro castanho está pulando no ar,Um cachorro está pulando no ar,1,[],[],0,False,[],[],0,False
Um cachorro está pastoreando um grupo de ovelhas brancas em uma fazenda empoeirada,Um cachorro está reunindo um bando de ovelhas brancas em uma fazenda empoeirada,1,[],[],0,False,[],[],0,False
Um cachecol de pele está sendo segurado por uma mulher asiática,Uma mulher asiática está segurando um cachecol de pele,1,[],[],0,False,[],[],0,False
Uma mulher está sentada e olhando para uma cachoeira,Uma mulher está sentada e olhando para a cachoeira,1,[],[],0,False,[],[],0,False
Um caminhão está rapidamente descendo o morro,Um caminhão está descendo rapidamente um morro,1,[],[],0,False,[],[],0,False
Os homens estão cortando madeira,Alguns homens estão serrando,1,[],[],0,False,[],[],0,False
O cachorro de roupinha tingida de vermelho está correndo no campo,O cachorro de roupinha vermelha está correndo no campo,1,[],[],0,False,[],[],0,False
Uma pessoa está despejando azeite de oliva em uma panela no fogão,Uma pessoa está despejando óleo de cozinha em uma panela,1,[],[],0,False,[],[],0,False
Os corredores estão competindo em volta da pista,Os corredores estão competindo em uma corrida,1,[],[],0,False,[],[],0,False
Um homem está tocando um violão,Um homem está tocando um instrumento,1,[],[],0,False,[],[],0,False
Dois homens estão segurando bicicletas e parados ao lado de uma estrada coberta de neve,Dois homens com bicicletas estão do lado de uma estrada nevada,1,[],[],0,False,[],[],0,False
Um homem está escalando um penhasco com uma corda,Um homem está escalando o penhasco com uma corda,1,[],[],0,False,[],[],0,False
Uma grande bola da cor verde está batendo em uma batata,Uma grande bola verde está derrubando uma batata,1,[],[],0,False,[],[],0,False
Uma banda está apresentando-se no palco,Uma banda está tocando em um palco,1,[],[],0,False,[],[],0,False
Os médicos estão curando um homem,Os médicos estão revivendo um homem,1,[],[],0,False,[],[],0,False
Um menino pequeno está vestindo uma regata amarela e está rindo,O menino pequeno está vestindo uma regata amarela e está rindo,1,[],[],0,False,[],[],0,False
Uma mulher está habilmente tocando uma flauta,Uma mulher está tocando uma flauta,1,[],[],0,False,[],[],0,False
Um pássaro preto está sentado em uma árvore morta,"Um pássaro, que é preto, está sentado em uma árvore morta",1,[],[],0,False,[],[],0,False
Um homem está andando de moto,Uma motocicleta está sendo pilotada por um homem,1,[],[],0,False,[],[],0,False
Alguns pedaços de manteiga estão sendo adicionados na batedeira,Pedaços de manteiga estão sendo adicionados à batedeira,1,[],[],0,False,[],[],0,False
O homem está sentado no trem e descansa a mão contra o rosto,Um homem está sentado em um trem e descansando a sua mão contra o rosto,1,['descansa'],['descansar'],1,True,['descansando'],['descansar'],1,True
O filhote de cachorro está brincando com um recipiente feito de plástico,O filhote de cachorro está brincando com um recipiente de plástico,1,[],[],0,False,[],[],0,False
O avião está pousando,Um avião está pousando,1,[],[],0,False,[],[],0,False
Uma mulher está usando um chapéu egípcio na cabeça,Uma mulher está vestindo uma touca egípcia,1,[],[],0,False,[],[],0,False
Um homem está fatiando um tomate vermelho,Um homem está fatiando um tomate,1,[],[],0,False,[],[],0,False
Um uniforme de esportes está sendo usado por um homem que está correndo pelo campo,Um homem está vestindo um uniforme esportivo e está correndo campo abaixo,1,[],[],0,False,[],[],0,False
Algumas pessoas e veículos estão em uma rua lotada,Pedestres e carros estão se movendo por um engarrafamento na cidade grande,1,[],[],0,False,[],[],0,False
Um homem está vestindo um uniforme esportivo e está correndo campo abaixo,Um uniforme de esportes está sendo usado por um homem que está correndo pelo campo,1,[],[],0,False,[],[],0,False
"O homem, que tem pele escura, está parado sobre uma mão na frente de um prédio amarelo",O homem de pele escura está sobre uma mão em frente a um prédio amarelo,1,[],[],0,False,[],[],0,False
Dois meninos pequeninos vestidos de smoking estão sentados em um piso vermelho acarpetado,"Dois meninos, que parecem pequeninos, vestidos de smoking estão sentados em um chão de carpete vermelho",1,[],[],0,False,[],[],0,False
"Um homem, uma mulher e duas meninas estão andando na praia",Um grupo de pessoas está em uma praia,1,[],[],0,False,[],[],0,False
Um cervo está pulando uma cerca,O cervo está pulando sobre uma cerca,1,[],[],0,False,[],[],0,False
Um homem de chapéu está tocando harpa,Um homem está tocando um instrumento,1,[],[],0,False,[],[],0,False
O cachorro está correndo pela areia molhada,O cachorro está se movendo pela areia molhada,1,[],[],0,False,[],[],0,False
Uma mulher está cortando alguma carne,Uma mulher está cortando carne,1,[],[],0,False,[],[],0,False
Um homem oriental e duas mulheres estão encarando uma câmera,Um grupo de pessoas está de pé junto e olhando a câmera,1,[],[],0,False,[],[],0,False
O ciclista está olhando um acidente de outro ciclista,A pessoa que anda de bicicleta está olhando um acidente de um outro ciclista,1,[],[],0,False,[],[],0,False
Dois cachorros estão correndo rapidamente por um parque,Dois cachorros estão correndo pelo parque,1,[],[],0,False,[],[],0,False
Dois adultos estão de pé em uma lambreta em um campo de flores amarelas,Dois adultos estão de pé em uma lambreta em um campo de flores,1,[],[],0,False,[],[],0,False
Um homem está fatiando uma batata em pedaços,um homem está cortando uma batata,1,[],[],0,False,[],[],0,False
O cachorro castanho e o cachorro cinza estão brincando na neve,Dois cachorros estão brincando na neve,1,[],[],0,False,[],[],0,False
A cenoura está sendo fatiada por uma mulher,Uma mulher está fatiando uma cenoura,1,[],[],0,False,[],[],0,False
Uma mulher está tocando uma flauta,A flauta está sendo tocada pela mulher,1,[],[],0,False,[],[],0,False
A mulher de fantasia vermelha está encostada contra um muro de tijolos e tocando um instrumento,A mulher de fantasia vermelha está encostada em uma parede feita de tijolos e tocando um instrumento,1,[],[],0,False,[],[],0,False
Um cavalo está sendo cavalgado por uma menina,Uma garota está andando a cavalo,1,[],[],0,False,[],[],0,False
A mulher está cortando polvo cozido,A mulher está fatiando polvo cozido,1,[],[],0,False,[],[],0,False
A chita está correndo rapidamente atrás de sua presa,Uma chita está correndo rapidamente atrás de sua presa,1,[],[],0,False,[],[],0,False
Alguns peixes estão nadando,Este peixe está nadando,1,[],[],0,False,[],[],0,False
Um menino pequeno está correndo no chão e brincando com a menina pequena,O menino pequeno está correndo no chão e brincando com uma menina pequena,1,[],[],0,False,[],[],0,False
Pessoas estão em uma praia cheia de areia perto do oceano e estão curtindo o dia ensolarado,Pessoas estão em uma praia cheia de areia perto do oceano e estão curtindo um dia cheio de sol,1,[],[],0,False,[],[],0,False
A senhora está descascando a batata,A batata está sendo descascada pela senhora,1,[],[],0,False,[],[],0,False
Um homem está alimentando um rato para a cobra,Uma cobra está sendo alimentada com um rato por um homem,1,[],[],0,False,[],[],0,False
Três pessoas estão sentadas em um banco sob algumas palmeiras,Algumas pessoas estão sentadas em um banco debaixo de umas palmeiras,1,[],[],0,False,[],[],0,False
Um grupo de pessoas está em pé ao redor de uma aparelhagem de som,Um grupo de pessoas está em pé ao redor de uma mesa de som,1,[],[],0,False,[],[],0,False
A pessoa está dirigindo uma moto em uma trilha de areia,A pessoa está andando de moto em uma pista arenosa,1,[],[],0,False,[],[],0,False
O violão está sendo tocado por um homem,Um homem está tocando o violão,1,[],[],0,False,[],[],0,False
"Uma bola, que é verde e grande, está golpeando uma batata",Uma grande bola verde está derrubando uma batata,1,[],[],0,False,[],[],0,False
Uma criança está fazendo uma bola de neve,Uma bola de neve está sendo feita por uma criança,1,[],[],0,False,[],[],0,False
Uma pessoa está cantando e tocando violão,Uma pessoa está cantando e tocando um violão,1,[],[],0,False,[],[],0,False
A comida está sendo frita por uma mulher,Uma mulher está fritando comida,1,[],[],0,False,[],[],0,False
Uma mulher está descascando uma batata,Uma mulher está descascando a batata,1,[],[],0,False,[],[],0,False
Dois cachorros estão brincando na praia,Dois cachorros estão brincando em uma praia,1,[],[],0,False,[],[],0,False
Várias pessoas estão em frente a um prédio colorido,Várias pessoas estão na frente de um edifício que é coberto por cores,1,[],[],0,False,[],[],0,False
Um coelho está brincando com um coelho de pelúcia,Um coelho está brincando com um brinquedo,1,[],[],0,False,[],[],0,False
Uma criança está brincando de nadar debaixo de água em uma piscina,Uma criança está nadando debaixo de água em uma piscina,1,[],[],0,False,[],[],0,False
Uma banana está sendo comida por um homem,Um homem está comendo uma banana,1,[],[],0,False,[],[],0,False
Pedestres e carros estão se movendo por um engarrafamento em uma cidade grande,Pedestres e carros estão se movendo por um engarrafamento na cidade grande,1,[],[],0,False,[],[],0,False
Um homem e uma mulher estão caminhando pela floresta,O homem e a mulher estão andando,1,[],[],0,False,[],[],0,False
Uma tortilha está sendo dobrada por uma pessoa,Uma pessoa está embrulhando uma tortilha,1,[],[],0,False,[],[],0,False
Um grupo de pessoas está cantando,Gente está cantando,1,[],[],0,False,[],[],0,False
O menino está cortando a grama da calçada com tesouras,O menino está aparando a grama perto da calçada com tesoura,1,[],[],0,False,[],[],0,False
Uma pessoa de jaqueta rosa está correndo para o campo,Uma pessoa de rosa está correndo para o campo,1,[],[],0,False,[],[],0,False
Uma pessoa em uma bicicleta está pulando pelo ar e o sol está lindamente iluminando o quadro da bicicleta,Uma pessoa em uma bicicleta está pulando pelo ar e o sol está cintilando pela armação da bicicleta,1,[],[],0,False,[],[],0,False
Uma bola azul está sendo pega pelo cachorro,O cachorro está pegando uma bola azul,1,[],[],0,False,[],[],0,False
O cachorro está perseguindo uma bola na grama,Uma bola está sendo perseguida por um cachorro na grama,1,[],[],0,False,[],[],0,False
Um homem está fazendo um truque de skate em uma varanda ao ar livre,Um homem está fazendo um truque de skate em uma varanda,1,[],[],0,False,[],[],0,False
Times diferentes estão jogando futebol no campo,Diferentes times estão jogando futebol no campo,1,[],[],0,False,[],[],0,False
Um cachorro está caminhando ao longo de um monte de neve,Um cachorro está andando ao longo do monte de neve,1,[],[],0,False,[],[],0,False
Um homem está fazendo um esboço,O homem está desenhando,1,[],[],0,False,[],[],0,False
Um homem está fervorosamente orando,Um homem está rezando,1,[],[],0,False,[],[],0,False
Um instrumento de sopro está sendo tocado por uma menina,Uma menina está tocando um instrumento de sopro,1,[],[],0,False,[],[],0,False
Um homem está parado no meio de uma academia e está usando uma camisa de time,Um homem está parado em uma academia e está vestindo uma camisa de time,1,[],[],0,False,[],[],0,False
Um cara está brincando animadamente com a bola de meia,Um cara está brincando animadamente com uma bola de meia,1,[],[],0,False,[],[],0,False
Alguns líderes de torcida estão fazendo uma pausa,Alguns líderes de torcida estão descansando,1,[],[],0,False,['descansando'],['descansar'],1,True
Um homem está tocando violão alto,O adulto está tocando alto o violão,1,[],[],0,False,[],[],0,False
Quatro cachorros estão brincando em uma área gramada,Quatro cachorros estão brincando em uma área coberta de grama,1,[],[],0,False,[],[],0,False
Um bebê está espirrando e amedrontando outro bebê,Um bebê está espirrando e assustando outro bebê,1,[],[],0,False,[],[],0,False
O homem de chapéu de palha está fumando um cigarro,Um homem está usando um chapéu de palha e fumando um cigarro,1,[],[],0,False,[],[],0,False
Um lêmure está mordendo o dedo de uma pessoa,Um animal está mordendo o dedo de uma pessoa,1,[],[],0,False,[],[],0,False
O rinoceronte está pastando na grama,O rinoceronte está sendo alimentado na grama,1,[],[],0,False,[],[],0,False
Um surfista está surfando a onda,A onda está sendo surfada pelo surfista,1,[],[],0,False,[],[],0,False
Um lêmure está pendurado em uma corda,Um lêmure está segurando em uma corda,1,[],[],0,False,[],[],0,False
Um homem está vagarosamente andando por uma estrada,Um homem está andando pela estrada,1,[],[],0,False,[],[],0,False
Um homem com um capacete pintado de vermelho está pilotando uma motocicleta azul estrada abaixo,Um motociclista está pilotando a motocicleta ao longo da rodovia,1,[],[],0,False,[],[],0,False
Nenhum surfista está surfando uma grande onda através da água verde escura,O surfista está surfando uma grande onda,1,['Nenhum'],['nenhum'],1,True,[],[],0,False
Um homem de patins está patinando em uma pista de skate,Um homem de patins está patinando em uma pista construída para skate,1,[],[],0,False,[],[],0,False
Um homem está andando no quintal,Um homem está caminhando do lado de fora,1,[],[],0,False,[],[],0,False
Um cachorro preto está brincando com um cachorro castanho na areia,Um cachorro castanho e um cachorro preto estão zuando na areia,1,[],[],0,False,[],[],0,False
O jogador de futebol está sentado no campo e está tomando água,Água está sendo bebida por um jogador de futebol sentado no campo,1,[],[],0,False,[],[],0,False
Uma mulher está dirigindo um carro e está conversando animadamente com o homem que está sentado ao lado dela,Uma mulher está dirigindo um carro e está conversando com o homem que está sentado ao seu lado,1,[],[],0,False,[],[],0,False
Um menino está encarando um calendário,Um menino está estudando um calendário,1,[],[],0,False,[],[],0,False
Língua de sinais está sendo usada por uma jovem menina,Uma menina está se comunicando com língua de sinais,1,[],[],0,False,[],[],0,False
Um pódio é onde um homem está falando,Um homem está falando em um pódio,1,[],[],0,False,[],[],0,False
A apresentação está sendo assistida por uma turma de estudantes,A apresentação está sendo assistida por uma classe de estudantes,1,[],[],0,False,[],[],0,False
